fold,indice_original,categoria_real,categoria_predicha,segunda_categoria,prediccion_correcta,puntuacion_ganadora,puntuacion_segunda,margen_decision,word_features_activas,char_features_activas,features_activas_total,estado_operacional,motivo_operacional
1,243,datascience,datascience,backend,True,1.2642530261247975,-1.192961559369133,2.4572145854939302,35,312,347,aceptada,Predicción con evidencia suficiente.
1,3398,backend,backend,frontend,True,1.5026845957857091,-1.1392197223057072,2.6419043180914166,42,315,357,aceptada,Predicción con evidencia suficiente.
1,3261,datascience,datascience,backend,True,1.3855960531565281,-1.1999585069199632,2.585554560076491,25,313,338,aceptada,Predicción con evidencia suficiente.
1,1199,frontend,frontend,datascience,True,1.3221125953259678,-1.2631476273078406,2.585260222633808,17,214,231,aceptada,Predicción con evidencia suficiente.
1,908,datascience,datascience,cloud,True,0.9285837258543904,-0.7414726697386806,1.670056395593071,28,260,288,aceptada,Predicción con evidencia suficiente.
1,2234,backend,backend,cloud,True,0.10424478608886523,-0.6544847119762163,0.7587294980650815,27,287,314,aceptada,Predicción con evidencia suficiente.
1,2976,backend,cloud,frontend,False,0.4421572390730043,-0.47260422542025127,0.9147614644932556,23,386,409,aceptada,Predicción con evidencia suficiente.
1,3700,cloud,cloud,backend,True,2.6410840142600556,-1.7610813135932646,4.40216532785332,25,294,319,aceptada,Predicción con evidencia suficiente.
1,1829,cloud,cloud,frontend,True,-0.0959144154150865,-0.8662849811299634,0.7703705657148769,14,216,230,aceptada,Predicción con evidencia suficiente.
1,4348,backend,frontend,backend,False,-0.06657886336070687,-0.29789599766014424,0.23131713429943737,19,159,178,revision,Margen de decisión reducido.
1,1087,datascience,datascience,frontend,True,1.0007174370614904,-0.9959509999459315,1.996668437007422,14,209,223,aceptada,Predicción con evidencia suficiente.
1,1301,backend,backend,frontend,True,0.1514461863365757,-0.5357472954380283,0.687193481774604,26,322,348,aceptada,Predicción con evidencia suficiente.
1,234,backend,backend,cloud,True,0.31840599944746517,-0.6618105603564844,0.9802165598039496,22,225,247,aceptada,Predicción con evidencia suficiente.
1,68,frontend,frontend,backend,True,0.2579791567917621,-0.11082587640069719,0.3688050331924593,32,361,393,revision,Margen de decisión reducido.
1,1328,backend,backend,frontend,True,1.4251362135676175,-0.9553056284906238,2.380441842058241,40,301,341,aceptada,Predicción con evidencia suficiente.
1,2811,datascience,datascience,backend,True,0.9587502072259425,-0.9686704823857877,1.92742068961173,32,330,362,aceptada,Predicción con evidencia suficiente.
1,4491,cloud,cloud,frontend,True,1.2127069038082907,-1.2194915827455302,2.432198486553821,25,156,181,aceptada,Predicción con evidencia suficiente.
1,2923,frontend,backend,cloud,False,-0.18309579323489622,-0.33369832085478557,0.15060252761988935,0,112,112,revision,Margen de decisión reducido.
1,2562,frontend,frontend,cloud,True,1.3942688230642937,-1.3024442975210526,2.696713120585346,15,192,207,aceptada,Predicción con evidencia suficiente.
1,4285,frontend,frontend,cloud,True,0.1881136919650423,-0.7395862002873296,0.9276998922523718,43,283,326,aceptada,Predicción con evidencia suficiente.
1,613,backend,backend,frontend,True,0.5120495018607744,-0.9497942557951577,1.4618437576559322,32,308,340,aceptada,Predicción con evidencia suficiente.
1,3279,backend,backend,datascience,True,0.5145639257076654,-0.6455981542484113,1.1601620799560766,43,389,432,aceptada,Predicción con evidencia suficiente.
1,2683,frontend,frontend,cloud,True,1.7918897334376196,-0.9760170807868149,2.7679068142244345,16,269,285,aceptada,Predicción con evidencia suficiente.
1,4365,frontend,frontend,datascience,True,1.5565714232024712,-1.0966006228571012,2.6531720460595727,31,376,407,aceptada,Predicción con evidencia suficiente.
1,2492,backend,backend,frontend,True,0.7796374873318356,-0.4205655166506035,1.200203003982439,30,342,372,aceptada,Predicción con evidencia suficiente.
1,1966,backend,backend,frontend,True,1.423316339944225,-0.9125047254289896,2.3358210653732145,28,369,397,aceptada,Predicción con evidencia suficiente.
1,715,datascience,frontend,datascience,False,-0.2884291326131995,-0.3827944744434624,0.09436534183026285,30,288,318,revision,Margen de decisión reducido.
1,4468,cloud,cloud,backend,True,0.5549873993005648,-0.48783902571619087,1.0428264250167558,36,280,316,aceptada,Predicción con evidencia suficiente.
1,413,backend,backend,frontend,True,0.22510648653661247,-0.48431420662634694,0.7094206931629594,33,322,355,aceptada,Predicción con evidencia suficiente.
1,1166,frontend,frontend,cloud,True,0.5191677193845796,-0.6807876756885748,1.1999553950731543,33,321,354,aceptada,Predicción con evidencia suficiente.
1,4521,datascience,datascience,frontend,True,1.2552054043366154,-0.4136349639935705,1.668840368330186,39,477,516,aceptada,Predicción con evidencia suficiente.
1,2152,cloud,cloud,backend,True,-0.28666646902992576,-0.3133528197961088,0.02668635076618303,20,194,214,revision,Margen de decisión reducido.
1,1392,frontend,frontend,backend,True,0.7481200735258484,-0.9228684727653205,1.6709885462911689,32,354,386,aceptada,Predicción con evidencia suficiente.
1,1847,datascience,datascience,frontend,True,0.9841335230793314,-0.4344898443423153,1.4186233674216466,21,204,225,aceptada,Predicción con evidencia suficiente.
1,2622,cloud,cloud,datascience,True,1.6106738275794403,-1.3536468699647568,2.9643206975441974,32,441,473,aceptada,Predicción con evidencia suficiente.
1,849,frontend,frontend,backend,True,0.5500513483300489,-0.16798429533125148,0.7180356436613003,15,126,141,revision,Cobertura reducida de características.
1,2618,frontend,frontend,backend,True,0.02967816716859184,-0.5270515719944104,0.5567297391630023,18,251,269,revision,Margen de decisión reducido.
1,3519,cloud,cloud,datascience,True,2.2850114166048927,-1.532540334950858,3.817551751555751,32,227,259,aceptada,Predicción con evidencia suficiente.
1,1031,backend,backend,frontend,True,2.5049781749355047,-1.6864694979113157,4.19144767284682,39,288,327,aceptada,Predicción con evidencia suficiente.
1,410,backend,backend,frontend,True,1.5606578394369772,-0.8228431320288633,2.3835009714658404,28,303,331,aceptada,Predicción con evidencia suficiente.
1,3431,frontend,frontend,backend,True,1.9690278456813195,-1.2114763107539477,3.1805041564352674,25,316,341,aceptada,Predicción con evidencia suficiente.
1,3957,cloud,cloud,backend,True,0.5889400965047843,-0.7997594811858645,1.3886995776906488,22,298,320,aceptada,Predicción con evidencia suficiente.
1,3575,backend,backend,frontend,True,-0.18190917573441867,-0.3021915714832299,0.12028239574881122,18,334,352,revision,Margen de decisión reducido.
1,928,cloud,cloud,frontend,True,1.4135927020927763,-1.2604614958179052,2.6740541979106816,25,157,182,aceptada,Predicción con evidencia suficiente.
1,4327,cloud,cloud,datascience,True,1.1597614007899852,-1.089837285476713,2.2495986862666983,34,244,278,aceptada,Predicción con evidencia suficiente.
1,3524,cloud,cloud,frontend,True,1.2723632887092453,-1.2515752962602054,2.523938584969451,24,154,178,revision,Cobertura reducida de características.
1,424,datascience,backend,datascience,False,-0.052384071166305946,-0.37644314325060746,0.3240590720843015,34,311,345,revision,Margen de decisión reducido.
1,2100,datascience,datascience,frontend,True,1.0398760750807807,-1.0831441523516865,2.123020227432467,17,263,280,aceptada,Predicción con evidencia suficiente.
1,4280,backend,backend,frontend,True,1.1149903239502743,-1.0117873363777594,2.1267776603280337,35,231,266,aceptada,Predicción con evidencia suficiente.
1,2231,cloud,backend,frontend,False,-0.4249780769438772,-0.4630674405536771,0.03808936360979992,3,2,5,revision,Margen de decisión reducido.
1,1968,cloud,datascience,cloud,False,0.2595191971595364,-0.37870736648472625,0.6382265636442627,23,268,291,revision,Margen de decisión reducido.
1,3578,cloud,cloud,frontend,True,0.459529067707786,-0.8292400509343313,1.2887691186421173,31,320,351,aceptada,Predicción con evidencia suficiente.
1,1119,datascience,datascience,backend,True,1.14542395265146,-1.3658353739324074,2.5112593265838674,26,237,263,aceptada,Predicción con evidencia suficiente.
1,1190,cloud,cloud,frontend,True,2.553109579656986,-1.5044979671713028,4.057607546828288,42,250,292,aceptada,Predicción con evidencia suficiente.
1,1487,datascience,datascience,frontend,True,1.6004598013981113,-1.4206572524511607,3.021117053849272,37,362,399,aceptada,Predicción con evidencia suficiente.
1,4173,cloud,cloud,datascience,True,0.5319245474553448,-0.7904290752155448,1.3223536226708896,30,327,357,aceptada,Predicción con evidencia suficiente.
1,4273,datascience,datascience,cloud,True,1.5235661459659324,-1.123781781087745,2.6473479270536773,36,369,405,aceptada,Predicción con evidencia suficiente.
1,1733,frontend,frontend,datascience,True,0.8368892209644543,-0.8059088667210833,1.6427980876855375,29,383,412,aceptada,Predicción con evidencia suficiente.
1,2941,cloud,cloud,datascience,True,0.40122277882208046,-0.561670719633364,0.9628934984554445,31,299,330,aceptada,Predicción con evidencia suficiente.
1,3168,backend,backend,frontend,True,0.32227980005292045,-0.29267165706945975,0.6149514571223802,27,321,348,revision,Margen de decisión reducido.
1,4487,backend,backend,frontend,True,0.6850686966576817,-0.5927682477213766,1.2778369443790583,32,296,328,aceptada,Predicción con evidencia suficiente.
1,1581,backend,frontend,cloud,False,0.22453244174843068,-0.295820017059261,0.5203524588076917,13,158,171,revision,Margen de decisión reducido.
1,378,datascience,datascience,backend,True,0.2146963735497026,0.05858944008504019,0.15610693346466242,31,312,343,revision,Margen de decisión reducido.
1,2286,frontend,frontend,backend,True,1.1494008377175517,-1.015419001554581,2.1648198392721327,8,149,157,revision,Cobertura reducida de características.
1,4563,frontend,frontend,backend,True,1.2134295616914628,-1.129226368862283,2.3426559305537458,17,214,231,aceptada,Predicción con evidencia suficiente.
1,1055,cloud,backend,frontend,False,-0.07772685147919356,-0.6825563911265247,0.6048295396473311,34,313,347,revision,Margen de decisión reducido.
1,865,cloud,cloud,datascience,True,0.8145604376652166,-0.6900127244139148,1.5045731620791314,35,312,347,aceptada,Predicción con evidencia suficiente.
1,3202,cloud,cloud,backend,True,1.941745915535503,-1.2118377575176797,3.1535836730531828,37,282,319,aceptada,Predicción con evidencia suficiente.
1,3024,datascience,datascience,frontend,True,1.0514077561960247,-1.0444043646416001,2.095812120837625,35,353,388,aceptada,Predicción con evidencia suficiente.
1,3580,frontend,frontend,cloud,True,0.8493641464676058,-0.9480725717884296,1.7974367182560353,8,161,169,revision,Cobertura reducida de características.
1,3292,datascience,datascience,frontend,True,1.574322236639274,-1.3310593328398366,2.9053815694791103,23,220,243,aceptada,Predicción con evidencia suficiente.
1,3576,datascience,cloud,datascience,False,-0.05702061016642923,-0.08570469541723624,0.028684085250807012,27,367,394,revision,Margen de decisión reducido.
1,4085,cloud,backend,frontend,False,-0.06719873682966981,-0.46286689488406335,0.39566815805439354,20,362,382,revision,Margen de decisión reducido.
1,1969,backend,backend,datascience,True,0.08864871376669603,-0.36784810813302493,0.45649682189972096,23,236,259,revision,Margen de decisión reducido.
1,532,frontend,frontend,cloud,True,1.1886791049404264,-1.0509628962063466,2.2396420011467733,20,307,327,aceptada,Predicción con evidencia suficiente.
1,3736,cloud,cloud,frontend,True,1.240862094390328,-1.187540207620935,2.428402302011263,27,160,187,aceptada,Predicción con evidencia suficiente.
1,4479,backend,backend,datascience,True,-0.051874225687316367,-0.35352074508636633,0.30164651939904996,26,209,235,revision,Margen de decisión reducido.
1,1762,frontend,frontend,datascience,True,0.4401077812690595,-0.48059839868225845,0.9207061799513179,20,242,262,aceptada,Predicción con evidencia suficiente.
1,1116,frontend,frontend,datascience,True,0.34223837757728126,-0.828635556404439,1.1708739339817202,21,266,287,aceptada,Predicción con evidencia suficiente.
1,1183,cloud,cloud,datascience,True,0.8482922589473739,-0.7960792454756095,1.6443715044229834,34,338,372,aceptada,Predicción con evidencia suficiente.
1,3581,backend,backend,datascience,True,1.0212948170820337,-1.091456418562116,2.11275123564415,22,285,307,aceptada,Predicción con evidencia suficiente.
1,2153,frontend,frontend,backend,True,0.5990141341256694,-0.6879864084244455,1.287000542550115,34,249,283,aceptada,Predicción con evidencia suficiente.
1,198,cloud,cloud,frontend,True,0.5477694929196574,-0.8383887032238115,1.386158196143469,33,276,309,aceptada,Predicción con evidencia suficiente.
1,440,frontend,frontend,backend,True,0.4321701867439566,-0.3013110538737158,0.7334812406176724,18,270,288,aceptada,Predicción con evidencia suficiente.
1,2506,datascience,datascience,cloud,True,1.2472853200918235,-0.7279080675836396,1.975193387675463,32,313,345,aceptada,Predicción con evidencia suficiente.
1,2005,frontend,backend,frontend,False,0.3539373231113728,-0.38694644266450057,0.7408837657758733,19,328,347,aceptada,Predicción con evidencia suficiente.
1,308,backend,backend,cloud,True,0.09470012194996091,-0.7933479391274303,0.8880480610773912,21,253,274,aceptada,Predicción con evidencia suficiente.
1,3605,datascience,datascience,backend,True,1.7892643170410492,-1.3687508388961698,3.158015155937219,23,215,238,aceptada,Predicción con evidencia suficiente.
1,3609,cloud,cloud,backend,True,-0.3874798885733359,-0.5263067424567041,0.13882685388336818,26,249,275,revision,Margen de decisión reducido.
1,2705,cloud,cloud,datascience,True,1.0171405111863678,-1.1266606896037452,2.1438012007901133,14,139,153,revision,Cobertura reducida de características.
1,3817,frontend,frontend,backend,True,0.6125200672923067,-0.7672938503943866,1.3798139176866933,22,161,183,aceptada,Predicción con evidencia suficiente.
1,4113,cloud,datascience,cloud,False,-0.10719141087496864,-0.5023366496606995,0.3951452387857308,27,190,217,revision,Margen de decisión reducido.
1,2672,cloud,backend,frontend,False,-0.21428778527559433,-0.240287130727736,0.025999345452141664,21,311,332,revision,Margen de decisión reducido.
1,983,datascience,datascience,frontend,True,1.3859863670068147,-1.2807554110049852,2.6667417780118,24,235,259,aceptada,Predicción con evidencia suficiente.
1,1907,datascience,datascience,backend,True,0.14001731925267602,-0.7486771612032183,0.8886944804558943,34,318,352,aceptada,Predicción con evidencia suficiente.
1,3121,datascience,datascience,frontend,True,0.8415944828718874,-0.6223791755922075,1.463973658464095,32,245,277,aceptada,Predicción con evidencia suficiente.
1,4509,backend,backend,frontend,True,1.2973256140389489,-1.0710540044926855,2.3683796185316344,18,220,238,aceptada,Predicción con evidencia suficiente.
